+--------+--------+------+
| origin | destin | dist |
| PVD    | DTW    |  614 |
| PVD    | EWR    |  160 |
| PVD    | FLL    | 1188 |
| PVD    | IAD    |  372 |
| PVD    | JFK    |  144 |
| PVD    | LAS    | 2363 |
| PVD    | MCO    | 1073 |
| PVD    | MDW    |  842 |
| PVD    | MSP    | 1116 |
| PVD    | ORD    |  849 |
| PVD    | PHL    |  238 |
| PVD    | PHX    | 2277 |
| PVD    | TPA    | 1137 |
| PWM    | ATL    | 1027 |
| PWM    | BOS    |   95 |
| PWM    | BWI    |  452 |
| PWM    | CLE    |  609 |
| PWM    | CLT    |  812 |
| PWM    | CVG    |  810 |
| PWM    | DTW    |  668 |
| PWM    | EWR    |  284 |
| PWM    | IAD    |  494 |
| PWM    | JFK    |  274 |
| PWM    | MCO    | 1214 |
| PWM    | MSP    | 1136 |
| PWM    | ORD    |  900 |
| RAP    | DEN    |  301 |
| RAP    | MSP    |  490 |
| RAP    | ORD    |  780 |
| RAP    | SLC    |  508 |
| RAP    | TWF    |  586 |
| RDD    | SBA    |  440 |
| RDD    | SFO    |  199 |
| RDD    | SMF    |  131 |
| RDM    | DEN    |  899 |
| RDM    | IDA    |  456 |
| RDM    | PDX    |  116 |
| RDM    | SFO    |  462 |
| RDM    | SLC    |  526 |
| RDU    | ATL    |  356 |
| RDU    | AUS    | 1162 |
| RDU    | BDL    |  532 |
| RDU    | BHM    |  481 |
| RDU    | BNA    |  443 |
| RDU    | BOS    |  612 |
| RDU    | BWI    |  255 |
| RDU    | CLE    |  416 |
| RDU    | CLT    |  130 |
| RDU    | CMH    |  361 |
| RDU    | CVG    |  390 |
| RDU    | DCA    |  227 |
| RDU    | DEN    | 1436 |
| RDU    | DFW    | 1062 |
| RDU    | DTW    |  501 |
| RDU    | EWR    |  416 |
| RDU    | FLL    |  680 |
| RDU    | GRB    |  772 |
| RDU    | IAD    |  224 |
| RDU    | IAH    | 1043 |
| RDU    | IND    |  489 |
| RDU    | JAX    |  408 |
| RDU    | JFK    |  426 |
| RDU    | LAS    | 2027 |
| RDU    | LAX    | 2239 |
| RDU    | LGA    |  431 |
| RDU    | MCI    |  904 |
| RDU    | MCO    |  534 |
| RDU    | MDW    |  632 |
| RDU    | MEM    |  634 |
| RDU    | MIA    |  700 |
| RDU    | MKE    |  689 |
| RDU    | MSP    |  981 |
| RDU    | MSY    |  779 |
| RDU    | ORD    |  647 |
| RDU    | PHL    |  336 |
| RDU    | PHX    | 1891 |
| RDU    | SAT    | 1225 |
| RDU    | SDF    |  416 |
| RDU    | SLC    | 1823 |
| RDU    | STL    |  667 |
| RDU    | TPA    |  587 |
| RDU    | XNA    |  868 |
| RFD    | DEN    |  829 |
| RHI    | MSP    |  190 |
| RIC    | ATL    |  481 |
| RIC    | BOS    |  474 |
| RIC    | CLE    |  362 |
| RIC    | CLT    |  256 |
| RIC    | CVG    |  413 |
| RIC    | DCA    |   94 |
| RIC    | DFW    | 1158 |
| RIC    | DTW    |  456 |
| RIC    | EWR    |  278 |
| RIC    | FLL    |  805 |
| RIC    | IAH    | 1157 |
| RIC    | JAX    |  545 |
| RIC    | JFK    |  288 |
| RIC    | LGA    |  292 |
| RIC    | MCO    |  667 |
| RIC    | MEM    |  726 |
| RIC    | MIA    |  826 |
| RIC    | MSP    |  970 |
| RIC    | ORD    |  642 |
| RIC    | ORF    |   75 |
| RIC    | PHL    |  198 |
| RIC    | RDU    |  139 |
| RKS    | DEN    |  260 |
| RKS    | GCC    |  261 |
| RKS    | SLC    |  161 |
| RNO    | ATL    | 1993 |
| RNO    | BOI    |  335 |
| RNO    | BUR    |  374 |
| RNO    | DEN    |  804 |
| RNO    | DFW    | 1345 |
| RNO    | GEG    |  572 |
| RNO    | IAH    | 1530 |
| RNO    | LAS    |  345 |
| RNO    | LAX    |  390 |
| RNO    | LGB    |  402 |
| RNO    | MDW    | 1680 |
| RNO    | OAK    |  180 |
| RNO    | ONT    |  394 |
| RNO    | ORD    | 1671 |
| RNO    | PDX    |  444 |
| RNO    | PHX    |  601 |
| RNO    | PIH    |  442 |
| RNO    | SAN    |  488 |
| RNO    | SEA    |  564 |
| RNO    | SFO    |  192 |
| RNO    | SJC    |  188 |
| RNO    | SLC    |  422 |
| RNO    | SNA    |  415 |
| RNO    | TUS    |  710 |
| ROA    | ATL    |  357 |
| ROA    | BWI    |  221 |
| ROA    | CLT    |  155 |
| ROA    | CVG    |  282 |
| ROA    | DTW    |  382 |
| ROA    | IAD    |  177 |
| ROA    | MSN    |  637 |
| ROA    | ORD    |  531 |
| ROC    | ATL    |  749 |
| ROC    | BOS    |  343 |
| ROC    | BWI    |  277 |
| ROC    | CLE    |  245 |
| ROC    | CLT    |  573 |
| ROC    | CVG    |  461 |
| ROC    | DFW    | 1266 |
| ROC    | DTW    |  296 |
| ROC    | EWR    |  246 |
| ROC    | FLL    | 1184 |
| ROC    | IAD    |  289 |
| ROC    | JFK    |  264 |
| ROC    | LAS    | 2041 |
| ROC    | MCO    | 1033 |
| ROC    | MSP    |  783 |
| ROC    | ORD    |  528 |
| ROC    | TPA    | 1079 |
| ROW    | DFW    |  435 |
| RST    | DTW    |  477 |
| RST    | MSP    |   76 |
| RST    | ORD    |  268 |
| RSW    | ATL    |  515 |
| RSW    | BDL    | 1180 |
| RSW    | BOS    | 1249 |
| RSW    | BUF    | 1144 |
| RSW    | BWI    |  919 |
| RSW    | CAK    |  991 |
| RSW    | CLE    | 1025 |
| RSW    | CLT    |  600 |
| RSW    | CMH    |  930 |
| RSW    | CVG    |  879 |
| RSW    | DCA    |  892 |
| RSW    | DEN    | 1606 |
| RSW    | DFW    | 1017 |
| RSW    | DTW    | 1085 |
| RSW    | EWR    | 1068 |
| RSW    | FNT    | 1138 |
| RSW    | HPN    | 1102 |
| RSW    | IAD    |  890 |
| RSW    | IAH    |  861 |
| RSW    | IND    |  946 |
| RSW    | ISP    | 1101 |
| RSW    | JFK    | 1074 |
| RSW    | LGA    | 1080 |
| RSW    | MCI    | 1155 |
| RSW    | MCO    |  133 |
| RSW    | MDW    | 1105 |
| RSW    | MEM    |  763 |
| RSW    | MIA    |  105 |
| RSW    | MKE    | 1183 |
| RSW    | MSP    | 1416 |
| RSW    | ORD    | 1120 |
| RSW    | PBI    |  103 |
| RSW    | PHL    |  992 |
| RSW    | PIT    |  966 |
| RSW    | STL    |  979 |
| SAN    | ABQ    |  628 |
| SAN    | ATL    | 1891 |
| SAN    | AUS    | 1164 |
| SAN    | BFL    |  215 |
| SAN    | BNA    | 1751 |
| SAN    | BOI    |  749 |
| SAN    | BOS    | 2588 |
| SAN    | BWI    | 2295 |
| SAN    | CLE    | 2026 |
| SAN    | CLT    | 2077 |
| SAN    | COS    |  816 |
| SAN    | CVG    | 1865 |
| SAN    | DEN    |  853 |
| SAN    | DFW    | 1171 |
| SAN    | DTW    | 1957 |
| SAN    | ELP    |  636 |
| SAN    | EWR    | 2425 |
| SAN    | FAT    |  314 |
| SAN    | GEG    | 1027 |
| SAN    | HNL    | 2614 |
| SAN    | HOU    | 1312 |
| SAN    | IAD    | 2253 |
| SAN    | IAH    | 1303 |
| SAN    | JFK    | 2446 |
| SAN    | KOA    | 2556 |
| SAN    | LAS    |  258 |
| SAN    | LAX    |  109 |
| SAN    | LIH    | 2677 |
| SAN    | MCI    | 1333 |
| SAN    | MCO    | 2148 |
| SAN    | MDW    | 1728 |
| SAN    | MEM    | 1567 |
| SAN    | MKE    | 1738 |
| SAN    | MRY    |  376 |
| SAN    | MSP    | 1532 |
| SAN    | OAK    |  446 |
| SAN    | OGG    | 2541 |
| SAN    | OKC    | 1136 |
| SAN    | OMA    | 1313 |
| SAN    | ONT    |   94 |
| SAN    | ORD    | 1723 |
| SAN    | PDX    |  933 |
| SAN    | PHL    | 2369 |
| SAN    | PHX    |  304 |
| SAN    | RNO    |  488 |
| SAN    | SAT    | 1129 |
| SAN    | SEA    | 1050 |
| SAN    | SFO    |  447 |
| SAN    | SJC    |  417 |
| SAN    | SLC    |  626 |
| SAN    | SMF    |  480 |
| SAN    | STL    | 1558 |
| SAN    | TUL    | 1236 |
| SAN    | TUS    |  367 |
| SAT    | ABQ    |  609 |
| SAT    | AMA    |  436 |
| SAT    | ATL    |  874 |
| SAT    | AUS    |   66 |
| SAT    | BNA    |  822 |
| SAT    | BWI    | 1407 |
| SAT    | CLE    | 1241 |
| SAT    | CLT    | 1095 |
| SAT    | CVG    | 1024 |
| SAT    | DAL    |  248 |
| SAT    | DEN    |  794 |
| SAT    | DFW    |  247 |
| SAT    | DTW    | 1215 |
| SAT    | ELP    |  496 |
| SAT    | EWR    | 1569 |
| SAT    | HOU    |  192 |
| SAT    | HRL    |  233 |
| SAT    | IAD    | 1362 |
| SAT    | IAH    |  191 |
| SAT    | IND    |  986 |
| SAT    | LAS    | 1069 |
| SAT    | LAX    | 1210 |
| SAT    | MCI    |  706 |
| SAT    | MCO    | 1040 |
| SAT    | MDW    | 1036 |
| SAT    | MEM    |  625 |
| SAT    | MGM    |  742 |
| SAT    | MSP    | 1097 |
| SAT    | MSY    |  495 |
| SAT    | OKC    |  407 |
| SAT    | ONT    | 1167 |
| SAT    | ORD    | 1041 |
| SAT    | PHL    | 1495 |
| SAT    | PHX    |  843 |
| SAT    | RDU    | 1225 |
| SAT    | SAN    | 1129 |
| SAT    | SFO    | 1482 |
| SAT    | SLC    | 1086 |
| SAT    | SMF    | 1463 |
| SAT    | STL    |  786 |
| SAT    | TPA    |  972 |
| SAT    | TUL    |  483 |
| SAT    | TUS    |  762 |
| SAV    | ATL    |  215 |
| SAV    | BOS    |  901 |
| SAV    | CHS    |   86 |
| SAV    | CLE    |  641 |
| SAV    | CLT    |  213 |
| SAV    | CVG    |  515 |
| SAV    | DFW    |  925 |
| SAV    | DTW    |  706 |
| SAV    | EWR    |  708 |
| SAV    | IAD    |  515 |
| SAV    | IAH    |  851 |
| SAV    | JAX    |  117 |
| SAV    | LGA    |  722 |
| SAV    | MEM    |  545 |
| SAV    | MSP    | 1092 |
| SAV    | ORD    |  773 |
| SBA    | DEN    |  916 |
| SBA    | DFW    | 1315 |
| SBA    | LAS    |  288 |
| SBA    | LAX    |   89 |
| SBA    | MRY    |  187 |
| SBA    | PHX    |  455 |
| SBA    | SBP    |   72 |
| SBA    | SFO    |  262 |
| SBA    | SJC    |  234 |
| SBA    | SLC    |  615 |
| SBN    | ATL    |  566 |
| SBN    | CVG    |  203 |
| SBN    | DTW    |  157 |
| SBN    | MSP    |  411 |
| SBN    | ORD    |   84 |
| SBP    | FAT    |  118 |
| SBP    | LAS    |  314 |
| SBP    | LAX    |  155 |
| SBP    | MFR    |  507 |
| SBP    | MRY    |  115 |
| SBP    | PHX    |  509 |
| SBP    | SFO    |  191 |
| SBP    | SLC    |  608 |
| SCC    | ANC    |  626 |
| SCC    | BRW    |  204 |
| SCE    | ATL    |  615 |
| SCE    | CVG    |  383 |
| SCE    | DTW    |  300 |
| SDF    | ATL    |  321 |
| SDF    | BHM    |  323 |
| SDF    | BOS    |  829 |
| SDF    | BWI    |  495 |
| SDF    | CLE    |  304 |
| SDF    | CLT    |  336 |
| SDF    | CVG    |   83 |
| SDF    | DEN    | 1023 |
| SDF    | DFW    |  733 |
| SDF    | DTW    |  306 |
| SDF    | EWR    |  642 |
| SDF    | IAH    |  788 |
| SDF    | LAS    | 1624 |
| SDF    | LGA    |  658 |
| SDF    | MCO    |  718 |
| SDF    | MDW    |  271 |
| SDF    | MEM    |  320 |
| SDF    | MIA    |  911 |
| SDF    | MKE    |  348 |
| SDF    | MSP    |  603 |
| SDF    | ORD    |  286 |
| SDF    | PHL    |  576 |
| SDF    | PHX    | 1506 |
| SDF    | RDU    |  416 |
| SDF    | SLC    | 1408 |
| SDF    | SPI    |  241 |
| SDF    | STL    |  254 |
| SDF    | TPA    |  727 |
| SEA    | ABQ    | 1180 |
| SEA    | ANC    | 1449 |
| SEA    | ATL    | 2182 |
| SEA    | AUS    | 1770 |
| SEA    | BNA    | 1977 |
| SEA    | BOI    |  399 |
| SEA    | BOS    | 2496 |
| SEA    | BUR    |  937 |
| SEA    | BWI    | 2335 |
| SEA    | CLE    | 2021 |
| SEA    | CLT    | 2279 |
| SEA    | CVG    | 1964 |
| SEA    | DCA    | 2329 |
| SEA    | DEN    | 1024 |
| SEA    | DFW    | 1660 |
| SEA    | DTW    | 1927 |
| SEA    | EWR    | 2401 |
| SEA    | FAI    | 1533 |
| SEA    | GEG    |  224 |
| SEA    | HNL    | 2677 |
| SEA    | IAD    | 2306 |
| SEA    | IAH    | 1874 |
| SEA    | IND    | 1866 |
| SEA    | JFK    | 2421 |
| SEA    | JNU    |  909 |
| SEA    | KOA    | 2688 |
| SEA    | KTN    |  680 |
| SEA    | LAS    |  866 |
| SEA    | LAX    |  954 |
| SEA    | LGB    |  965 |
| SEA    | LIH    | 2701 |
| SEA    | MCI    | 1489 |
| SEA    | MCO    | 2553 |
| SEA    | MDW    | 1733 |
| SEA    | MEM    | 1870 |
| SEA    | MIA    | 2724 |
| SEA    | MKE    | 1694 |
| SEA    | MSP    | 1399 |
| SEA    | OAK    |  671 |
| SEA    | OGG    | 2640 |
| SEA    | ONT    |  956 |
| SEA    | ORD    | 1721 |
| SEA    | PDX    |  129 |
| SEA    | PHL    | 2378 |
| SEA    | PHX    | 1107 |
| SEA    | PSP    |  987 |
| SEA    | RNO    |  564 |
| SEA    | SAN    | 1050 |
| SEA    | SFO    |  679 |
| SEA    | SIT    |  862 |
| SEA    | SJC    |  697 |
| SEA    | SLC    |  689 |
| SEA    | SMF    |  605 |
| SEA    | SNA    |  978 |
| SEA    | STL    | 1710 |
| SEA    | TUS    | 1216 |
| SFO    | ABQ    |  896 |
| SFO    | ACV    |  250 |
| SFO    | ANC    | 2018 |
| SFO    | ASE    |  848 |
| SFO    | ATL    | 2139 |
| SFO    | AUS    | 1504 |
| SFO    | BFL    |  238 |
| SFO    | BOI    |  522 |
| SFO    | BOS    | 2704 |
| SFO    | BUR    |  326 |
| SFO    | BWI    | 2457 |
| SFO    | BZN    |  807 |
| SFO    | CEC    |  304 |
| SFO    | CIC    |  153 |
| SFO    | CLE    | 2161 |
| SFO    | CLT    | 2296 |
| SFO    | COS    |  963 |
| SFO    | CVG    | 2036 |
| SFO    | DEN    |  967 |
| SFO    | DFW    | 1464 |
| SFO    | DTW    | 2079 |
| SFO    | EUG    |  451 |
| SFO    | EWR    | 2565 |
| SFO    | FAT    |  158 |
| SFO    | FCA    |  844 |
| SFO    | GJT    |  759 |
| SFO    | HNL    | 2398 |
| SFO    | IAD    | 2419 |
| SFO    | IAH    | 1635 |
| SFO    | IDA    |  677 |
| SFO    | IND    | 1944 |
| SFO    | JFK    | 2586 |
| SFO    | KOA    | 2367 |
| SFO    | LAS    |  414 |
| SFO    | LAX    |  337 |
| SFO    | LGB    |  354 |
| SFO    | LIH    | 2447 |
| SFO    | LMT    |  315 |
| SFO    | MCO    | 2445 |
| SFO    | MDW    | 1855 |
| SFO    | MEM    | 1807 |
| SFO    | MFR    |  329 |
| SFO    | MIA    | 2585 |
| SFO    | MKE    | 1845 |
| SFO    | MOD    |   78 |
| SFO    | MRY    |   77 |
| SFO    | MSO    |  769 |
| SFO    | MSP    | 1589 |
| SFO    | OGG    | 2338 |
| SFO    | ONT    |  363 |
| SFO    | ORD    | 1846 |
| SFO    | OTH    |  412 |
| SFO    | PDX    |  550 |
| SFO    | PHL    | 2521 |
| SFO    | PHX    |  651 |
| SFO    | PIT    | 2254 |
| SFO    | PMD    |  316 |
| SFO    | PSP    |  421 |
| SFO    | RDD    |  199 |
| SFO    | RDM    |  462 |
| SFO    | RNO    |  192 |
| SFO    | SAN    |  447 |
| SFO    | SAT    | 1482 |
| SFO    | SBA    |  262 |
| SFO    | SBP    |  191 |
| SFO    | SEA    |  679 |
| SFO    | SJC    |   30 |
| SFO    | SLC    |  599 |
| SFO    | SMF    |   86 |
| SFO    | SMX    |  216 |
| SFO    | SNA    |  372 |
| SFO    | STL    | 1736 |
| SFO    | TUS    |  751 |
| SFO    | TWF    |  536 |
| SGF    | ATL    |  563 |
| SGF    | BNA    |  380 |
| SGF    | CVG    |  491 |
| SGF    | DEN    |  637 |
| SGF    | DFW    |  364 |
| SGF    | DTW    |  635 |
| SGF    | FSD    |  472 |
| SGF    | MEM    |  243 |
| SGF    | MSP    |  528 |
| SGF    | ORD    |  438 |
| SGF    | STL    |  195 |
| SGU    | CDC    |   50 |
| SGU    | LAX    |  348 |
| SGU    | PIH    |  405 |
| SGU    | PSP    |  279 |
| SGU    | SLC    |  269 |
| SGU    | TWF    |  375 |
| SHV    | ATL    |  552 |
| SHV    | DFW    |  190 |
| SHV    | DTW    |  886 |
| SHV    | IAH    |  192 |
| SHV    | MEM    |  285 |
| SHV    | ORD    |  733 |
| SIT    | JNU    |   95 |
| SIT    | KTN    |  183 |
| SIT    | SEA    |  862 |
| SJC    | ATL    | 2116 |
| SJC    | AUS    | 1476 |
| SJC    | BFL    |  208 |
| SJC    | BOS    | 2689 |
| SJC    | BUR    |  296 |
| SJC    | DEN    |  948 |
| SJC    | DFW    | 1438 |
| SJC    | EWR    | 2548 |
| SJC    | FAT    |  129 |
| SJC    | HNL    | 2416 |
| SJC    | IAD    | 2400 |
| SJC    | IAH    | 1608 |
| SJC    | JFK    | 2569 |
| SJC    | LAS    |  386 |
| SJC    | LAX    |  308 |
| SJC    | LGB    |  324 |
| SJC    | MDW    | 1838 |
| SJC    | MSP    | 1576 |
| SJC    | ONT    |  333 |
| SJC    | ORD    | 1829 |
| SJC    | PDX    |  569 |
| SJC    | PHX    |  621 |
| SJC    | RNO    |  188 |
| SJC    | SAN    |  417 |
| SJC    | SBA    |  234 |
| SJC    | SEA    |  697 |
| SJC    | SFO    |   30 |
| SJC    | SLC    |  585 |
| SJC    | SMX    |  188 |
| SJC    | SNA    |  342 |
| SJT    | DFW    |  228 |
| SJU    | ATL    | 1547 |
| SJU    | BDL    | 1666 |
| SJU    | BOS    | 1674 |
| SJU    | BWI    | 1565 |
| SJU    | CLE    | 1839 |
| SJU    | CLT    | 1474 |
| SJU    | DFW    | 2165 |
| SJU    | DTW    | 1929 |
| SJU    | EWR    | 1608 |
| SJU    | FLL    | 1046 |
| SJU    | IAD    | 1571 |
| SJU    | IAH    | 2007 |
| SJU    | JFK    | 1597 |
| SJU    | LAX    | 3386 |
| SJU    | MCO    | 1189 |
| SJU    | MEM    | 1863 |
| SJU    | MIA    | 1045 |
| SJU    | MSP    | 2404 |
| SJU    | ORD    | 2072 |
| SJU    | PHL    | 1576 |
| SJU    | PIT    | 1739 |
| SJU    | STT    |   68 |
| SJU    | TPA    | 1237 |
| SLC    | ABQ    |  493 |
| SLC    | ACV    |  635 |
| SLC    | ANC    | 2125 |
| SLC    | ASE    |  291 |
| SLC    | ATL    | 1589 |
| SLC    | AUS    | 1085 |
| SLC    | BFL    |  534 |
| SLC    | BHM    | 1472 |
| SLC    | BIL    |  387 |
| SLC    | BLI    |  757 |
| SLC    | BNA    | 1403 |
| SLC    | BOI    |  291 |
| SLC    | BOS    | 2105 |
| SLC    | BTM    |  357 |
| SLC    | BUR    |  574 |
| SLC    | BWI    | 1864 |
| SLC    | BZN    |  347 |
| SLC    | CDC    |  221 |
| SLC    | CLE    | 1565 |
| SLC    | CLT    | 1727 |
| SLC    | CMH    | 1529 |
| SLC    | COD    |  298 |
| SLC    | COS    |  410 |
| SLC    | CPR    |  320 |
| SLC    | CVG    | 1449 |
| SLC    | CYS    |  375 |
| SLC    | DCA    | 1851 |
| SLC    | DEN    |  391 |
| SLC    | DFW    |  988 |
| SLC    | DRO    |  338 |
| SLC    | DSM    |  955 |
| SLC    | DTW    | 1481 |
| SLC    | EKO    |  200 |
| SLC    | ELP    |  693 |
| SLC    | EUG    |  619 |
| SLC    | EWR    | 1968 |
| SLC    | FAI    | 2184 |
| SLC    | FAR    |  865 |
| SLC    | FAT    |  501 |
| SLC    | FCA    |  532 |
| SLC    | FLL    | 2083 |
| SLC    | FSD    |  804 |
| SLC    | GCC    |  410 |
| SLC    | GEG    |  546 |
| SLC    | GJT    |  217 |
| SLC    | GTF    |  463 |
| SLC    | GUC    |  310 |
| SLC    | HDN    |  251 |
| SLC    | HLN    |  402 |
| SLC    | HNL    | 2994 |
| SLC    | IAD    | 1827 |
| SLC    | IAH    | 1195 |
| SLC    | IDA    |  188 |
| SLC    | JAC    |  205 |
| SLC    | JFK    | 1989 |
| SLC    | LAS    |  368 |
| SLC    | LAX    |  590 |
| SLC    | LBB    |  744 |
| SLC    | LGA    | 1982 |
| SLC    | LGB    |  589 |
| SLC    | LIT    | 1156 |
| SLC    | LWS    |  461 |
| SLC    | MCI    |  919 |
| SLC    | MCO    | 1929 |
| SLC    | MDW    | 1258 |
| SLC    | MFR    |  575 |
| SLC    | MKE    | 1246 |
| SLC    | MRY    |  607 |
| SLC    | MSO    |  436 |
| SLC    | MSP    |  991 |
| SLC    | MSY    | 1428 |
| SLC    | MTJ    |  268 |
| SLC    | OAK    |  588 |
| SLC    | OGD    |   28 |
| SLC    | OGG    | 2936 |
| SLC    | OKC    |  866 |
| SLC    | OMA    |  839 |
| SLC    | ONT    |  558 |
| SLC    | ORD    | 1249 |
| SLC    | PDX    |  630 |
| SLC    | PHL    | 1926 |
| SLC    | PHX    |  507 |
| SLC    | PIH    |  150 |
| SLC    | PIT    | 1659 |
| SLC    | PSC    |  521 |
| SLC    | PSP    |  541 |
| SLC    | RAP    |  508 |
| SLC    | RDM    |  526 |
| SLC    | RDU    | 1823 |
| SLC    | RKS    |  161 |
| SLC    | RNO    |  422 |
| SLC    | SAN    |  626 |
| SLC    | SAT    | 1086 |
| SLC    | SBA    |  615 |
| SLC    | SBP    |  608 |
| SLC    | SDF    | 1408 |
| SLC    | SEA    |  689 |
| SLC    | SFO    |  599 |
| SLC    | SGF    | 1027 |
| SLC    | SGU    |  269 |
| SLC    | SJC    |  585 |
| SLC    | SLE    |  628 |
| SLC    | SMF    |  532 |
| SLC    | SNA    |  588 |
| SLC    | STL    | 1156 |
| SLC    | SUN    |  223 |
| SLC    | TPA    | 1887 |
| SLC    | TUL    |  926 |
| SLC    | TUS    |  601 |
| SLC    | TWF    |  175 |
| SLC    | WYS    |  273 |
| SLC    | XNA    | 1004 |
| SLC    | YKM    |  586 |
| SLC    | YUM    |  580 |
| SLE    | SLC    |  628 |
| SLE    | TWF    |  458 |
| SMF    | ABQ    |  866 |
| SMF    | ACV    |  207 |
| SMF    | ATL    | 2092 |
| SMF    | BFL    |  265 |
| SMF    | BUR    |  358 |
| SMF    | CLT    | 2244 |
| SMF    | COS    |  911 |
| SMF    | DEN    |  910 |
| SMF    | DFW    | 1431 |
| SMF    | GEG    |  649 |
| SMF    | HNL    | 2462 |
| SMF    | IAD    | 2358 |
| SMF    | IAH    | 1609 |
| SMF    | JFK    | 2521 |
| SMF    | LAS    |  397 |
| SMF    | LAX    |  373 |
| SMF    | LGB    |  387 |
| SMF    | MCI    | 1442 |
| SMF    | MDW    | 1790 |
| SMF    | MSP    | 1518 |
| SMF    | OGG    | 2404 |
| SMF    | OKC    | 1342 |
| SMF    | ONT    |  389 |
| SMF    | ORD    | 1781 |
| SMF    | PDX    |  479 |
| SMF    | PHL    | 2458 |
| SMF    | PHX    |  647 |
| SMF    | RDD    |  131 |
| SMF    | SAN    |  480 |
| SMF    | SAT    | 1463 |
| SMF    | SBA    |  310 |
| SMF    | SEA    |  605 |
| SMF    | SFO    |   86 |
| SMF    | SLC    |  532 |
| SMF    | SNA    |  404 |
| SMF    | TUL    | 1419 |
| SMF    | TUS    |  752 |
| SMX    | LAX    |  135 |
| SNA    | ATL    | 1919 |
| SNA    | AUS    | 1209 |
| SNA    | CVG    | 1877 |
| SNA    | DEN    |  846 |
| SNA    | DFW    | 1205 |
| SNA    | EWR    | 2433 |
| SNA    | HNL    | 2583 |
| SNA    | IAH    | 1347 |
| SNA    | KOA    | 2530 |
| SNA    | LAS    |  226 |
| SNA    | LAX    |   36 |
| SNA    | LIH    | 2644 |
| SNA    | MSP    | 1522 |
| SNA    | OAK    |  371 |
| SNA    | OGG    | 2513 |
| SNA    | ORD    | 1726 |
| SNA    | PDX    |  859 |
| SNA    | PHX    |  338 |
| SNA    | RNO    |  415 |
| SNA    | SAN    |   76 |
| SNA    | SEA    |  978 |
| SNA    | SFO    |  372 |
| SNA    | SJC    |  342 |
| SNA    | SLC    |  588 |
| SNA    | SMF    |  404 |
| SNA    | STL    | 1570 |
| SPI    | IAD    |  657 |
| SPI    | ORD    |  174 |
| SPS    | DFW    |  113 |
| SRQ    | ATL    |  445 |
| SRQ    | BOS    | 1220 |
| SRQ    | BWI    |  880 |
| SRQ    | CLE    |  967 |
| SRQ    | CLT    |  547 |
| SRQ    | CVG    |  812 |
| SRQ    | DCA    |  851 |
| SRQ    | DTW    | 1023 |
| SRQ    | EWR    | 1034 |
| SRQ    | IAH    |  796 |
| SRQ    | IND    |  876 |
| SRQ    | JFK    | 1041 |
| SRQ    | LGA    | 1047 |
| SRQ    | MDW    | 1035 |
| SRQ    | STL    |  903 |
| SRQ    | TPA    |   40 |
| STL    | ABQ    |  934 |
| STL    | ATL    |  483 |
| STL    | AUS    |  722 |
| STL    | BHM    |  410 |
| STL    | BNA    |  271 |
| STL    | BOS    | 1046 |
| STL    | BWI    |  737 |
| STL    | CLE    |  487 |
| STL    | CLT    |  575 |
| STL    | CMH    |  410 |
| STL    | CVG    |  307 |
| STL    | DAL    |  546 |
| STL    | DCA    |  719 |
| STL    | DEN    |  770 |
| STL    | DFW    |  551 |
| STL    | DTW    |  440 |
| STL    | EWR    |  872 |
| STL    | FLL    | 1056 |
| STL    | HOU    |  687 |
| STL    | IAH    |  668 |
| STL    | JFK    |  892 |
| STL    | LAS    | 1372 |
| STL    | LAX    | 1593 |
| STL    | LGA    |  887 |
| STL    | LIT    |  296 |
| STL    | MCI    |  237 |
| STL    | MCO    |  880 |
| STL    | MDW    |  251 |
| STL    | MEM    |  256 |
| STL    | MIA    | 1068 |
| STL    | MKE    |  317 |
| STL    | MSP    |  449 |
| STL    | OKC    |  462 |
| STL    | OMA    |  342 |
| STL    | ORD    |  258 |
| STL    | PHL    |  813 |
| STL    | PHX    | 1262 |
| STL    | RDU    |  667 |
| STL    | RSW    |  979 |
| STL    | SAN    | 1558 |
| STL    | SAT    |  786 |
| STL    | SDF    |  254 |
| STL    | SEA    | 1710 |
| STL    | SFO    | 1736 |
| STL    | SGF    |  195 |
| STL    | SLC    | 1156 |
| STL    | SNA    | 1570 |
| STL    | SRQ    |  903 |
| STL    | TPA    |  869 |
| STL    | TUL    |  351 |
| STT    | ATL    | 1599 |
| STT    | BOS    | 1693 |
| STT    | CLT    | 1520 |
| STT    | EWR    | 1634 |
| STT    | JFK    | 1623 |
| STT    | LGA    | 1634 |
| STT    | MIA    | 1107 |
| STT    | PHL    | 1605 |
| STT    | SJU    |   68 |
| STX    | ATL    | 1638 |
| STX    | CLT    | 1562 |
| STX    | JAX    | 1380 |
| STX    | MGM    | 1680 |
| STX    | MIA    | 1139 |
| SUN    | SLC    |  223 |
| SUN    | TWF    |   71 |
| SUX    | MSP    |  234 |
| SWF    | ATL    |  784 |
| SWF    | BDL    |   79 |
| SWF    | BOS    |  170 |
| SWF    | DTW    |  479 |
| SWF    | FLL    | 1119 |
| SWF    | MCO    |  989 |
| SWF    | PBI    | 1077 |
| SWF    | TPA    | 1048 |
| SYR    | ATL    |  793 |
| SYR    | CAK    |  314 |
| SYR    | CLE    |  317 |
| SYR    | CLT    |  603 |
| SYR    | CVG    |  527 |
| SYR    | DCA    |  298 |
| SYR    | DFW    | 1337 |
| SYR    | DTW    |  374 |
